date,breakouts,gate_pass,gate_block,ev_pass,ev_reject,fills,wins,pnl_pips
2018-04-10,205,104,101,0,104,0,0,0.0
2018-04-11,176,69,107,0,69,0,0,0.0
2018-04-12,182,69,113,0,69,0,0,0.0
2018-04-13,216,122,94,0,122,0,0,0.0
2018-04-15,12,12,0,0,12,0,0,0.0
2018-04-16,206,102,104,0,102,0,0,0.0
2018-04-17,234,133,101,0,133,0,0,0.0
2018-04-18,206,101,105,0,101,0,0,0.0
2018-04-19,155,50,105,0,50,0,0,0.0
2018-04-20,225,130,95,0,130,0,0,0.0
2018-04-22,22,12,10,0,12,0,0,0.0
2018-04-23,250,152,98,0,152,0,0,0.0
2018-04-24,211,113,98,0,113,0,0,0.0
2018-04-25,224,131,93,0,131,0,0,0.0
2018-04-26,243,139,104,0,139,0,0,0.0
2018-04-27,183,89,94,0,89,0,0,0.0
2018-04-29,22,12,10,0,12,0,0,0.0
2018-04-30,172,100,72,0,100,0,0,0.0
2018-05-01,254,142,112,0,142,0,0,0.0
2018-05-02,226,115,111,0,115,0,0,0.0
2018-05-03,255,144,111,0,144,0,0,0.0
2018-05-04,206,112,94,0,112,0,0,0.0
2018-05-06,24,12,12,0,12,0,0,0.0
2018-05-07,248,141,107,0,141,0,0,0.0
2018-05-08,186,88,98,0,88,0,0,0.0
2018-05-09,156,50,106,0,50,0,0,0.0
2018-05-10,195,90,105,0,90,0,0,0.0
2018-05-11,217,125,92,0,125,0,0,0.0
2018-05-13,13,12,1,0,12,0,0,0.0
2018-05-14,180,110,70,0,110,0,0,0.0
2018-05-15,188,76,112,0,76,0,0,0.0
2018-05-16,216,120,96,0,120,0,0,0.0
2018-05-17,161,69,92,0,69,0,0,0.0
2018-05-18,178,92,86,0,92,0,0,0.0
2018-05-20,6,3,3,0,3,0,0,0.0
2018-05-21,238,132,106,0,132,0,0,0.0
2018-05-22,176,81,95,0,81,0,0,0.0
2018-05-23,177,79,98,0,79,0,0,0.0
2018-05-24,222,112,110,0,112,0,0,0.0
2018-05-25,165,69,96,0,69,0,0,0.0
2018-05-27,19,12,7,0,12,0,0,0.0
2018-05-28,229,127,102,0,127,0,0,0.0
2018-05-29,227,120,107,1,119,1,1,5.354285714285368
2018-05-30,126,41,85,1,40,1,0,-4.442857142857292
2018-05-31,146,38,108,1,37,1,0,-4.541428571429151
2018-06-01,227,134,93,0,134,0,0,0.0
2018-06-03,15,12,3,0,12,0,0,0.0
2018-06-04,225,116,109,0,116,0,0,0.0
2018-06-05,147,98,49,0,98,0,0,0.0
2018-06-06,226,133,93,0,133,0,0,0.0
2018-06-07,236,134,102,0,134,0,0,0.0
2018-06-08,201,115,86,0,115,0,0,0.0
2018-06-10,12,12,0,0,12,0,0,0.0
2018-06-11,220,131,89,0,131,0,0,0.0
2018-06-12,198,99,99,0,99,0,0,0.0
2018-06-13,233,149,84,0,149,0,0,0.0
2018-06-14,169,102,67,0,102,0,0,0.0
2018-06-15,168,73,95,0,73,0,0,0.0
2018-06-17,23,12,11,0,12,0,0,0.0
2018-06-18,205,99,106,0,99,0,0,0.0
2018-06-19,234,128,106,0,128,0,0,0.0
2018-06-20,243,139,104,0,139,0,0,0.0
2018-06-21,248,148,100,0,148,0,0,0.0
2018-06-22,195,100,95,0,100,0,0,0.0
2018-06-24,20,12,8,0,12,0,0,0.0
2018-06-25,237,127,110,0,127,0,0,0.0
2018-06-26,223,119,104,0,119,0,0,0.0
2018-06-27,221,119,102,0,119,0,0,0.0
2018-06-28,242,140,102,0,140,0,0,0.0
2018-06-29,171,76,95,0,76,0,0,0.0
2018-07-01,13,5,8,0,5,0,0,0.0
2018-07-02,174,83,91,0,83,0,0,0.0
2018-07-03,235,134,101,0,134,0,0,0.0
2018-07-04,184,84,100,0,84,0,0,0.0
2018-07-05,183,87,96,0,87,0,0,0.0
2018-07-06,161,93,68,0,93,0,0,0.0
2018-07-08,16,12,4,0,12,0,0,0.0
2018-07-09,194,136,58,0,136,0,0,0.0
2018-07-10,236,140,96,0,140,0,0,0.0
2018-07-11,220,146,74,0,146,0,0,0.0
2018-07-12,201,88,113,0,88,0,0,0.0
2018-07-13,228,133,95,0,133,0,0,0.0
2018-07-15,25,12,13,0,12,0,0,0.0
2018-07-16,235,139,96,0,139,0,0,0.0
2018-07-17,246,138,108,0,138,0,0,0.0
2018-07-18,178,95,83,0,95,0,0,0.0
2018-07-19,220,118,102,0,118,0,0,0.0
2018-07-20,199,108,91,0,108,0,0,0.0
2018-07-22,29,12,17,0,12,0,0,0.0
2018-07-23,252,140,112,0,140,0,0,0.0
2018-07-24,208,132,76,0,132,0,0,0.0
2018-07-25,204,114,90,0,114,0,0,0.0
2018-07-26,242,139,103,0,139,0,0,0.0
2018-07-27,153,57,96,0,57,0,0,0.0
2018-07-29,4,0,4,0,0,0,0,0.0
2018-07-30,192,89,103,0,89,0,0,0.0
2018-07-31,184,74,110,0,74,0,0,0.0
2018-08-01,237,137,100,0,137,0,0,0.0
2018-08-02,244,148,96,0,148,0,0,0.0
2018-08-03,209,122,87,0,122,0,0,0.0
2018-08-05,13,12,1,0,12,0,0,0.0
2018-08-06,226,125,101,0,125,0,0,0.0
2018-08-07,262,149,113,0,149,0,0,0.0
2018-08-08,205,105,100,0,105,0,0,0.0
2018-08-09,238,129,109,0,129,0,0,0.0
2018-08-10,203,107,96,0,107,0,0,0.0
2018-08-12,12,12,0,0,12,0,0,0.0
2018-08-13,226,128,98,1,127,1,1,7.582857142856881
2018-08-14,188,91,97,1,90,1,0,-5.449999999999477
2018-08-15,246,137,109,0,137,0,0,0.0
2018-08-16,242,136,106,0,136,0,0,0.0
2018-08-17,174,78,96,0,78,0,0,0.0
2018-08-19,9,2,7,0,2,0,0,0.0
2018-08-20,196,100,96,0,100,0,0,0.0
